Temps;Canal A
(ms);(V)

-7,17104503;-0,85107030
-7,15854103;-0,85107030
-7,14603703;-0,85107030
-7,13353303;-0,85107030
-7,12102903;-0,86878690
-7,10852503;-0,86878690
-7,09602103;-0,86878690
-7,08351703;-0,86878690
-7,07101303;-0,86878690
-7,05850903;-0,86878690
-7,04600503;-0,86878690
-7,03350103;-0,86878690
-7,02099703;-0,86878690
-7,00849304;-0,86878690
-6,99598904;-0,86878690
-6,98348504;-0,86878690
-6,97098104;-0,86878690
-6,95847704;-0,86878690
-6,94597304;-0,86878690
-6,93346904;-0,86878690
-6,92096504;-0,86878690
-6,90846104;-0,86878690
-6,89595704;-0,86878690
-6,88345304;-0,86878690
-6,87094904;-0,88650350
-6,85844504;-0,86878690
-6,84594104;-0,86878690
-6,83343704;-0,88650350
-6,82093304;-0,88650350
-6,80842904;-0,88650350
-6,79592504;-0,88650350
-6,78342104;-0,90422000
-6,77091704;-0,90422000
-6,75841304;-0,92199800
-6,74590904;-0,92199800
-6,73340504;-0,92199800
-6,72090104;-0,93971460
-6,70839704;-0,95743110
-6,69589304;-0,95743110
-6,68338904;-0,97514760
-6,67088504;-0,97514760
-6,65838105;-0,99292570
-6,64587705;-1,01064200
-6,63337305;-1,01064200
-6,62086905;-1,02835900
-6,60836505;-1,02835900
-6,59586105;-1,04607500
-6,58335705;-1,06385300
-6,57085305;-1,06385300
-6,55834905;-1,08157000
-6,54584505;-1,08157000
-6,53334105;-1,09928600
-6,52083705;-1,09928600
-6,50833305;-1,09928600
-6,49582905;-1,11700300
-6,48332505;-1,11700300
-6,47082105;-1,11700300
-6,45831705;-1,11700300
-6,44581305;-1,11700300
-6,43330905;-1,13478100
-6,42080505;-1,13478100
-6,40830105;-1,13478100
-6,39579705;-1,13478100
-6,38329305;-1,15249800
-6,37078905;-1,15249800
-6,35828505;-1,15249800
-6,34578105;-1,15249800
-6,33327705;-1,15249800
-6,32077305;-1,15249800
-6,30826906;-1,15249800
-6,29576506;-1,15249800
-6,28326106;-1,15249800
-6,27075706;-1,15249800
-6,25825306;-1,15249800
-6,24574906;-1,15249800
-6,23324506;-1,15249800
-6,22074106;-1,15249800
-6,20823706;-1,15249800
-6,19573306;-1,15249800
-6,18322906;-1,17021400
-6,17072506;-1,15249800
-6,15822106;-1,15249800
-6,14571706;-1,15249800
-6,13321306;-1,15249800
-6,12070906;-1,15249800
-6,10820506;-1,15249800
-6,09570106;-1,15249800
-6,08319706;-1,15249800
-6,07069306;-1,15249800
-6,05818906;-1,15249800
-6,04568506;-1,15249800
-6,03318106;-1,13478100
-6,02067706;-1,13478100
-6,00817306;-1,13478100
-5,99566906;-1,11700300
-5,98316506;-1,09928600
-5,97066106;-1,09928600
-5,95815707;-1,09928600
-5,94565307;-1,06385300
-5,93314907;-1,06385300
-5,92064507;-1,04607500
-5,90814107;-1,04607500
-5,89563707;-1,06385300
-5,88313307;-1,06385300
-5,87062907;-1,06385300
-5,85812507;-1,06385300
-5,84562107;-1,08157000
-5,83311707;-1,08157000
-5,82061307;-1,09928600
-5,80810907;-1,09928600
-5,79560507;-1,09928600
-5,78310107;-1,11700300
-5,77059707;-1,11700300
-5,75809307;-1,13478100
-5,74558907;-1,13478100
-5,73308507;-1,13478100
-5,72058107;-1,15249800
-5,70807707;-1,15249800
-5,69557307;-1,13478100
-5,68306907;-1,15249800
-5,67056507;-1,15249800
-5,65806107;-1,15249800
-5,64555707;-1,15249800
-5,63305307;-1,15249800
-5,62054907;-1,15249800
-5,60804508;-1,15249800
-5,59554108;-1,15249800
-5,58303708;-1,15249800
-5,57053308;-1,17021400
-5,55802908;-1,15249800
-5,54552508;-1,15249800
-5,53302108;-1,17021400
-5,52051708;-1,15249800
-5,50801308;-1,15249800
-5,49550908;-1,17021400
-5,48300508;-1,17021400
-5,47050108;-1,15249800
-5,45799708;-1,15249800
-5,44549308;-1,17021400
-5,43298908;-1,17021400
-5,42048508;-1,17021400
-5,40798108;-1,15249800
-5,39547708;-1,15249800
-5,38297308;-1,17021400
-5,37046908;-1,17021400
-5,35796508;-1,17021400
-5,34546108;-1,18793100
-5,33295708;-1,18793100
-5,32045308;-1,20564700
-5,30794908;-1,22342500
-5,29544508;-1,22342500
-5,28294108;-1,22342500
-5,27043708;-1,24114200
-5,25793309;-1,25885800
-5,24542909;-1,25885800
-5,23292509;-1,25885800
-5,22042109;-1,25885800
-5,20791709;-1,27657500
-5,19541309;-1,27657500
-5,18290909;-1,27657500
-5,17040509;-1,27657500
-5,15790109;-1,27657500
-5,14539709;-1,27657500
-5,13289309;-1,27657500
-5,12038909;-1,27657500
-5,10788509;-1,27657500
-5,09538109;-1,27657500
-5,08287709;-1,27657500
-5,07037309;-1,27657500
-5,05786909;-1,27657500
-5,04536509;-1,27657500
-5,03286109;-1,27657500
-5,02035709;-1,27657500
-5,00785309;-1,27657500
-4,99534909;-1,29435300
-4,98284509;-1,27657500
-4,97034109;-1,27657500
-4,95783709;-1,29435300
-4,94533309;-1,27657500
-4,93282909;-1,27657500
-4,92032509;-1,29435300
-4,90782110;-1,27657500
-4,89531710;-1,27657500
-4,88281310;-1,27657500
-4,87030910;-1,27657500
-4,85780510;-1,27657500
-4,84530110;-1,27657500
-4,83279710;-1,29435300
-4,82029310;-1,29435300
-4,80778910;-1,31206900
-4,79528510;-1,31206900
-4,78278110;-1,32978600
-4,77027710;-1,34750200
-4,75777310;-1,36528100
-4,74526910;-1,38299700
-4,73276510;-1,40071400
-4,72026110;-1,40071400
-4,70775710;-1,40071400
-4,69525310;-1,41843000
-4,68274910;-1,41843000
-4,67024510;-1,41843000
-4,65774110;-1,41843000
-4,64523710;-1,41843000
-4,63273310;-1,41843000
-4,62022910;-1,41843000
-4,60772510;-1,41843000
-4,59522110;-1,41843000
-4,58271710;-1,41843000
-4,57021310;-1,41843000
-4,55770911;-1,40071400
-4,54520511;-1,38299700
-4,53270111;-1,38299700
-4,52019711;-1,36528100
-4,50769311;-1,36528100
-4,49518911;-1,34750200
-4,48268511;-1,34750200
-4,47018111;-1,34750200
-4,45767711;-1,32978600
-4,44517311;-1,32978600
-4,43266911;-1,32978600
-4,42016511;-1,32978600
-4,40766111;-1,32978600
-4,39515711;-1,32978600
-4,38265311;-1,32978600
-4,37014911;-1,32978600
-4,35764511;-1,32978600
-4,34514111;-1,32978600
-4,33263711;-1,34750200
-4,32013311;-1,34750200
-4,30762911;-1,34750200
-4,29512511;-1,34750200
-4,28262111;-1,34750200
-4,27011711;-1,34750200
-4,25761311;-1,34750200
-4,24510911;-1,34750200
-4,23260511;-1,34750200
-4,22010111;-1,34750200
-4,20759712;-1,34750200
-4,19509312;-1,34750200
-4,18258912;-1,34750200
-4,17008512;-1,36528100
-4,15758112;-1,36528100
-4,14507712;-1,34750200
-4,13257312;-1,34750200
-4,12006912;-1,34750200
-4,10756512;-1,36528100
-4,09506112;-1,34750200
-4,08255712;-1,34750200
-4,07005312;-1,34750200
-4,05754912;-1,34750200
-4,04504512;-1,32978600
-4,03254112;-1,32978600
-4,02003712;-1,32978600
-4,00753312;-1,31206900
-3,99502912;-1,31206900
-3,98252512;-1,31206900
-3,97002112;-1,29435300
-3,95751712;-1,29435300
-3,94501312;-1,27657500
-3,93250912;-1,27657500
-3,92000512;-1,27657500
-3,90750112;-1,25885800
-3,89499712;-1,25885800
-3,88249312;-1,25885800
-3,86998912;-1,25885800
-3,85748513;-1,25885800
-3,84498113;-1,25885800
-3,83247713;-1,25885800
-3,81997313;-1,25885800
-3,80746913;-1,25885800
-3,79496513;-1,25885800
-3,78246113;-1,25885800
-3,76995713;-1,27657500
-3,75745313;-1,29435300
-3,74494913;-1,29435300
-3,73244513;-1,29435300
-3,71994113;-1,29435300
-3,70743713;-1,31206900
-3,69493313;-1,29435300
-3,68242913;-1,31206900
-3,66992513;-1,29435300
-3,65742113;-1,31206900
-3,64491713;-1,31206900
-3,63241313;-1,31206900
-3,61990913;-1,31206900
-3,60740513;-1,29435300
-3,59490113;-1,31206900
-3,58239713;-1,31206900
-3,56989313;-1,31206900
-3,55738913;-1,29435300
-3,54488513;-1,29435300
-3,53238113;-1,27657500
-3,51987714;-1,27657500
-3,50737314;-1,27657500
-3,49486914;-1,27657500
-3,48236514;-1,27657500
-3,46986114;-1,27657500
-3,45735714;-1,27657500
-3,44485314;-1,25885800
-3,43234914;-1,25885800
-3,41984514;-1,27657500
-3,40734114;-1,27657500
-3,39483714;-1,27657500
-3,38233314;-1,27657500
-3,36982914;-1,29435300
-3,35732514;-1,29435300
-3,34482114;-1,31206900
-3,33231714;-1,31206900
-3,31981314;-1,31206900
-3,30730914;-1,32978600
-3,29480514;-1,32978600
-3,28230114;-1,32978600
-3,26979714;-1,32978600
-3,25729314;-1,32978600
-3,24478914;-1,32978600
-3,23228514;-1,32978600
-3,21978114;-1,31206900
-3,20727714;-1,29435300
-3,19477314;-1,27657500
-3,18226914;-1,25885800
-3,16976515;-1,25885800
-3,15726115;-1,22342500
-3,14475715;-1,22342500
-3,13225315;-1,20564700
-3,11974915;-1,20564700
-3,10724515;-1,18793100
-3,09474115;-1,18793100
-3,08223715;-1,18793100
-3,06973315;-1,17021400
-3,05722915;-1,18793100
-3,04472515;-1,17021400
-3,03222115;-1,17021400
-3,01971715;-1,17021400
-3,00721315;-1,18793100
-2,99470915;-1,18793100
-2,98220515;-1,17021400
-2,96970115;-1,17021400
-2,95719715;-1,17021400
-2,94469315;-1,18793100
-2,93218915;-1,17021400
-2,91968515;-1,17021400
-2,90718115;-1,17021400
-2,89467715;-1,18793100
-2,88217315;-1,17021400
-2,86966915;-1,17021400
-2,85716515;-1,17021400
-2,84466115;-1,17021400
-2,83215715;-1,17021400
-2,81965316;-1,17021400
-2,80714916;-1,17021400
-2,79464516;-1,15249800
-2,78214116;-1,15249800
-2,76963716;-1,15249800
-2,75713316;-1,15249800
-2,74462916;-1,13478100
-2,73212516;-1,13478100
-2,71962116;-1,13478100
-2,70711716;-1,11700300
-2,69461316;-1,11700300
-2,68210916;-1,09928600
-2,66960516;-1,08157000
-2,65710116;-1,08157000
-2,64459716;-1,06385300
-2,63209316;-1,04607500
-2,61958916;-1,02835900
-2,60708516;-1,02835900
-2,59458116;-1,01064200
-2,58207716;-1,01064200
-2,56957316;-0,99292570
-2,55706916;-0,99292570
-2,54456516;-0,99292570
-2,53206116;-0,99292570
-2,51955716;-0,99292570
-2,50705316;-0,99292570
-2,49454916;-0,99292570
-2,48204516;-0,99292570
-2,46954117;-1,01064200
-2,45703717;-0,99292570
-2,44453317;-0,99292570
-2,43202917;-1,01064200
-2,41952517;-1,01064200
-2,40702117;-1,01064200
-2,39451717;-0,99292570
-2,38201317;-1,01064200
-2,36950917;-1,01064200
-2,35700517;-1,01064200
-2,34450117;-0,99292570
-2,33199717;-0,99292570
-2,31949317;-0,99292570
-2,30698917;-0,99292570
-2,29448517;-0,99292570
-2,28198117;-0,97514760
-2,26947717;-0,97514760
-2,25697317;-0,97514760
-2,24446917;-0,95743110
-2,23196517;-0,95743110
-2,21946117;-0,93971460
-2,20695717;-0,93971460
-2,19445317;-0,93971460
-2,18194917;-0,92199800
-2,16944517;-0,92199800
-2,15694117;-0,92199800
-2,14443717;-0,92199800
-2,13193317;-0,90422000
-2,11942918;-0,92199800
-2,10692518;-0,92199800
-2,09442118;-0,92199800
-2,08191718;-0,93971460
-2,06941318;-0,93971460
-2,05690918;-0,93971460
-2,04440518;-0,95743110
-2,03190118;-0,95743110
-2,01939718;-0,97514760
-2,00689318;-0,97514760
-1,99438918;-0,97514760
-1,98188518;-0,97514760
-1,96938118;-0,97514760
-1,95687718;-0,97514760
-1,94437318;-0,95743110
-1,93186918;-0,95743110
-1,91936518;-0,93971460
-1,90686118;-0,93971460
-1,89435718;-0,93971460
-1,88185318;-0,92199800
-1,86934918;-0,90422000
-1,85684518;-0,90422000
-1,84434118;-0,90422000
-1,83183718;-0,88650350
-1,81933318;-0,88650350
-1,80682918;-0,88650350
-1,79432518;-0,88650350
-1,78182118;-0,88650350
-1,76931719;-0,88650350
-1,75681319;-0,90422000
-1,74430919;-0,90422000
-1,73180519;-0,90422000
-1,71930119;-0,90422000
-1,70679719;-0,90422000
-1,69429319;-0,90422000
-1,68178919;-0,92199800
-1,66928519;-0,90422000
-1,65678119;-0,90422000
-1,64427719;-0,88650350
-1,63177319;-0,86878690
-1,61926919;-0,83335380
-1,60676519;-0,79785930
-1,59426119;-0,74464810
-1,58175719;-0,70921500
-1,56925319;-0,67372050
-1,55674919;-0,63828740
-1,54424519;-0,62057080
-1,53174119;-0,58507630
-1,51923719;-0,56735970
-1,50673319;-0,56735970
-1,49422919;-0,54964320
-1,48172519;-0,54964320
-1,46922119;-0,54964320
-1,45671719;-0,54964320
-1,44421319;-0,54964320
-1,43170919;-0,56735970
-1,41920520;-0,58507630
-1,40670120;-0,60279280
-1,39419720;-0,60279280
-1,38169320;-0,62057080
-1,36918920;-0,62057080
-1,35668520;-0,63828740
-1,34418120;-0,63828740
-1,33167720;-0,65600400
-1,31917320;-0,67372050
-1,30666920;-0,67372050
-1,29416520;-0,67372050
-1,28166120;-0,69149850
-1,26915720;-0,67372050
-1,25665320;-0,67372050
-1,24414920;-0,65600400
-1,23164520;-0,65600400
-1,21914120;-0,63828740
-1,20663720;-0,62057080
-1,19413320;-0,60279280
-1,18162920;-0,60279280
-1,16912520;-0,58507630
-1,15662120;-0,56735970
-1,14411720;-0,53192670
-1,13161320;-0,53192670
-1,11910920;-0,51414860
-1,10660520;-0,51414860
-1,09410120;-0,49643210
-1,08159720;-0,47871550
-1,06909321;-0,47871550
-1,05658921;-0,47871550
-1,04408521;-0,47871550
-1,03158121;-0,47871550
-1,01907721;-0,47871550
-1,00657321;-0,47871550
-0,99406921;-0,47871550
-0,98156521;-0,46099900
-0,96906121;-0,47871550
-0,95655721;-0,46099900
-0,94405321;-0,46099900
-0,93154921;-0,46099900
-0,91904521;-0,44322100
-0,90654121;-0,44322100
-0,89403721;-0,42550440
-0,88153321;-0,42550440
-0,86902921;-0,42550440
-0,85652521;-0,40778790
-0,84402121;-0,40778790
-0,83151721;-0,39007140
-0,81901321;-0,39007140
-0,80650921;-0,37229330
-0,79400521;-0,35457680
-0,78150121;-0,37229330
-0,76899721;-0,33686020
-0,75649321;-0,33686020
-0,74398921;-0,33686020
-0,73148521;-0,33686020
-0,71898122;-0,35457680
-0,70647722;-0,35457680
-0,69397322;-0,35457680
-0,68146922;-0,35457680
-0,66896522;-0,37229330
-0,65646122;-0,37229330
-0,64395722;-0,37229330
-0,63145322;-0,37229330
-0,61894922;-0,39007140
-0,60644522;-0,39007140
-0,59394122;-0,37229330
-0,58143722;-0,39007140
-0,56893322;-0,35457680
-0,55642922;-0,35457680
-0,54392522;-0,37229330
-0,53142122;-0,35457680
-0,51891722;-0,33686020
-0,50641322;-0,31914370
-0,49390922;-0,31914370
-0,48140522;-0,31914370
-0,46890122;-0,30136560
-0,45639722;-0,28364910
-0,44389322;-0,28364910
-0,43138922;-0,28364910
-0,41888522;-0,26593260
-0,40638122;-0,24821600
-0,39387722;-0,24821600
-0,38137322;-0,21272150
-0,36886923;-0,21272150
-0,35636523;-0,21272150
-0,34386123;-0,17728840
-0,33135723;-0,17728840
-0,31885323;-0,17728840
-0,30634923;-0,15957190
-0,29384523;-0,14179380
-0,28134123;-0,14179380
-0,26883723;-0,12407730
-0,25633323;-0,10636070
-0,24382923;-0,08864419
-0,23132523;-0,07086614
-0,21882123;-0,05314961
-0,20631723;-0,03543307
-0,19381323;-0,03543307
-0,18130923;-0,01771653
-0,16880523;0,00000000
-0,15630123;-0,01771653
-0,14379723;0,00000000
-0,13129323;0,00000000
-0,11878923;0,00000000
-0,10628523;0,00000000
-0,09378123;0,01771653
-0,08127723;0,01771653
-0,06877323;0,01771653
-0,05626923;0,03543307
-0,04376523;0,03543307
-0,03126123;0,05314961
-0,01875724;0,08864419
-0,00625324;0,10636070
0,00625076;0,14179380
0,01875476;0,15957190
0,03125876;0,15957190
0,04376276;0,19500490
0,05626676;0,19500490
0,06877076;0,19500490
0,08127476;0,21272150
0,09377876;0,21272150
0,10628276;0,21272150
0,11878676;0,21272150
0,13129076;0,19500490
0,14379476;0,19500490
0,15629876;0,19500490
0,16880276;0,17728840
0,18130676;0,15957190
0,19381076;0,15957190
0,20631476;0,15957190
0,21881876;0,14179380
0,23132276;0,14179380
0,24382676;0,12407730
0,25633076;0,12407730
0,26883476;0,14179380
0,28133876;0,15957190
0,29384276;0,17728840
0,30634676;0,21272150
0,31885076;0,23049950
0,33135475;0,24821600
0,34385875;0,28364910
0,35636275;0,30136560
0,36886675;0,31914370
0,38137075;0,33686020
0,39387475;0,37229330
0,40637875;0,37229330
0,41888275;0,39007140
0,43138675;0,39007140
0,44389075;0,40778790
0,45639475;0,40778790
0,46889875;0,40778790
0,48140275;0,39007140
0,49390675;0,39007140
0,50641075;0,39007140
0,51891475;0,39007140
0,53141875;0,39007140
0,54392275;0,39007140
0,55642675;0,39007140
0,56893075;0,39007140
0,58143475;0,39007140
0,59393875;0,39007140
0,60644275;0,40778790
0,61894675;0,42550440
0,63145075;0,44322100
0,64395475;0,46099900
0,65645875;0,46099900
0,66896275;0,47871550
0,68146674;0,49643210
0,69397074;0,51414860
0,70647474;0,51414860
0,71897874;0,51414860
0,73148274;0,51414860
0,74398674;0,51414860
0,75649074;0,51414860
0,76899474;0,51414860
0,78149874;0,51414860
0,79400274;0,53192670
0,80650674;0,53192670
0,81901074;0,53192670
0,83151474;0,54964320
0,84401874;0,54964320
0,85652274;0,56735970
0,86902674;0,56735970
0,88153074;0,58507630
0,89403474;0,58507630
0,90653874;0,60279280
0,91904274;0,60279280
0,93154674;0,62057080
0,94405074;0,63828740
0,95655474;0,65600400
0,96905874;0,65600400
0,98156274;0,67372050
0,99406674;0,69149850
1,00657074;0,70921500
1,01907473;0,72693160
1,03157873;0,72693160
1,04408273;0,74464810
1,05658673;0,76242620
1,06909073;0,78014270
1,08159473;0,78014270
1,09409873;0,79785930
1,10660273;0,79785930
1,11910673;0,78014270
1,13161073;0,78014270
1,14411473;0,78014270
1,15661873;0,78014270
1,16912273;0,76242620
1,18162673;0,76242620
1,19413073;0,74464810
1,20663473;0,74464810
1,21913873;0,72693160
1,23164273;0,72693160
1,24414673;0,72693160
1,25665073;0,72693160
1,26915473;0,72693160
1,28165873;0,72693160
1,29416273;0,74464810
1,30666673;0,74464810
1,31917073;0,76242620
1,33167473;0,76242620
1,34417873;0,79785930
1,35668273;0,81557580
1,36918672;0,83335380
1,38169072;0,85107030
1,39419472;0,85107030
1,40669872;0,85107030
1,41920272;0,85107030
1,43170672;0,85107030
1,44421072;0,85107030
1,45671472;0,85107030
1,46921872;0,83335380
1,48172272;0,83335380
1,49422672;0,83335380
1,50673072;0,81557580
1,51923472;0,81557580
1,53173872;0,81557580
1,54424272;0,81557580
1,55674672;0,81557580
1,56925072;0,81557580
1,58175472;0,81557580
1,59425872;0,81557580
1,60676272;0,81557580
1,61926672;0,79785930
1,63177072;0,79785930
1,64427472;0,81557580
1,65677872;0,81557580
1,66928272;0,81557580
1,68178672;0,81557580
1,69429072;0,81557580
1,70679472;0,81557580
1,71929871;0,83335380
1,73180271;0,83335380
1,74430671;0,83335380
1,75681071;0,83335380
1,76931471;0,85107030
1,78181871;0,85107030
1,79432271;0,85107030
1,80682671;0,86878690
1,81933071;0,86878690
1,83183471;0,88650350
1,84433871;0,88650350
1,85684271;0,88650350
1,86934671;0,90422000
1,88185071;0,90422000
1,89435471;0,92199800
1,90685871;0,92199800
1,91936271;0,93971460
1,93186671;0,93971460
1,94437071;0,93971460
1,95687471;0,95743110
1,96937871;0,95743110
1,98188271;0,97514760
1,99438671;0,97514760
2,00689071;0,97514760
2,01939471;0,97514760
2,03189871;0,97514760
2,04440271;0,97514760
2,05690671;0,97514760
2,06941070;0,95743110
2,08191470;0,95743110
2,09441870;0,95743110
2,10692270;0,95743110
2,11942670;0,95743110
2,13193070;0,97514760
2,14443470;0,97514760
2,15693870;0,99292570
2,16944270;1,01064200
2,18194670;1,02835900
2,19445070;1,04607500
2,20695470;1,04607500
2,21945870;1,06385300
2,23196270;1,06385300
2,24446670;1,08157000
2,25697070;1,08157000
2,26947470;1,08157000
2,28197870;1,08157000
2,29448270;1,09928600
2,30698670;1,08157000
2,31949070;1,09928600
2,33199470;1,09928600
2,34449870;1,09928600
2,35700270;1,09928600
2,36950670;1,11700300
2,38201070;1,11700300
2,39451470;1,13478100
2,40701870;1,15249800
2,41952269;1,17021400
2,43202669;1,17021400
2,44453069;1,18793100
2,45703469;1,20564700
2,46953869;1,22342500
2,48204269;1,24114200
2,49454669;1,25885800
2,50705069;1,27657500
2,51955469;1,27657500
2,53205869;1,29435300
2,54456269;1,29435300
2,55706669;1,29435300
2,56957069;1,29435300
2,58207469;1,29435300
2,59457869;1,29435300
2,60708269;1,27657500
2,61958669;1,27657500
