Temps;Canal o
(ms);(V)

-30,47850036;8,98622000
-30,46599636;8,98622000
-30,45349236;8,98622000
-30,44098836;8,98622000
-30,42848436;8,98622000
-30,41598036;9,16215500
-30,40347637;9,16215500
-30,39097237;9,16215500
-30,37846837;9,16215500
-30,36596437;9,16215500
-30,35346037;8,98622000
-30,34095637;8,98622000
-30,32845237;8,98622000
-30,31594837;8,98622000
-30,30344437;8,80967000
-30,29094037;8,80967000
-30,27843637;8,80967000
-30,26593237;8,80967000
-30,25342837;8,80967000
-30,24092437;8,80967000
-30,22842037;8,80967000
-30,21591637;8,80967000
-30,20341237;8,80967000
-30,19090837;8,80967000
-30,17840437;8,80967000
-30,16590037;8,80967000
-30,15339637;8,80967000
-30,14089237;8,98622000
-30,12838837;9,16215500
-30,11588437;9,33870600
-30,10338037;9,33870600
-30,09087637;9,51464100
-30,07837237;9,86712600
-30,06586837;9,86712600
-30,05336438;9,86712600
-30,04086038;9,86712600
-30,02835638;9,69119100
-30,01585238;9,16215500
-30,00334838;9,16215500
-29,99084438;8,98622000
-29,97834038;8,98622000
-29,96583638;8,80967000
-29,95333238;8,80967000
-29,94082838;8,80967000
-29,92832438;8,80967000
-29,91582038;8,80967000
-29,90331638;8,80967000
-29,89081238;8,80967000
-29,87830838;8,80967000
-29,86580438;8,80967000
-29,85330038;8,80967000
-29,84079638;8,80967000
-29,82829238;8,80967000
-29,81578838;8,80967000
-29,80328438;8,80967000
-29,79078038;8,80967000
-29,77827638;8,98622000
-29,76577238;8,80967000
-29,75326838;9,16215500
-29,74076438;9,33870600
-29,72826038;9,33870600
-29,71575638;9,33870600
-29,70325239;9,33870600
-29,69074839;9,51464100
-29,67824439;9,51464100
-29,66574039;9,69119100
-29,65323639;9,69119100
-29,64073239;10,04306000
-29,62822839;10,04306000
-29,61572439;10,04306000
-29,60322039;10,04306000
-29,59071639;10,04306000
-29,57821239;10,04306000
-29,56570839;10,04306000
-29,55320439;10,04306000
-29,54070039;10,04306000
-29,52819639;10,04306000
-29,51569239;10,04306000
-29,50318839;10,04306000
-29,49068439;10,04306000
-29,47818039;10,04306000
-29,46567639;10,04306000
-29,45317239;10,04306000
-29,44066839;10,04306000
-29,42816439;10,04306000
-29,41566039;10,04306000
-29,40315639;9,86712600
-29,39065239;9,86712600
-29,37814839;9,69119100
-29,36564439;9,69119100
-29,35314040;9,69119100
-29,34063640;9,69119100
-29,32813240;9,51464100
-29,31562840;9,33870600
-29,30312440;9,33870600
-29,29062040;9,33870600
-29,27811640;9,33870600
-29,26561240;9,16215500
-29,25310840;8,98622000
-29,24060440;9,16215500
-29,22810040;8,98622000
-29,21559640;8,98622000
-29,20309240;8,80967000
-29,19058840;8,80967000
-29,17808440;8,80967000
-29,16558040;8,80967000
-29,15307640;8,80967000
-29,14057240;8,80967000
-29,12806840;8,80967000
-29,11556440;8,80967000
-29,10306040;8,80967000
-29,09055640;8,80967000
-29,07805240;8,80967000
-29,06554840;8,80967000
-29,05304440;8,80967000
-29,04054040;8,80967000
-29,02803640;8,80967000
-29,01553240;8,98622000
-29,00302841;8,98622000
-28,99052441;8,98622000
-28,97802041;8,98622000
-28,96551641;8,98622000
-28,95301241;9,16215500
-28,94050841;9,16215500
-28,92800441;9,16215500
-28,91550041;9,16215500
-28,90299641;9,16215500
-28,89049241;9,16215500
-28,87798841;9,33870600
-28,86548441;9,33870600
-28,85298041;9,33870600
-28,84047641;9,33870600
-28,82797241;9,33870600
-28,81546841;9,33870600
-28,80296441;9,33870600
-28,79046041;9,51464100
-28,77795641;9,51464100
-28,76545241;9,51464100
-28,75294841;9,51464100
-28,74044441;9,69119100
-28,72794041;9,69119100
-28,71543641;9,69119100
-28,70293241;9,69119100
-28,69042841;9,86712600
-28,67792441;9,86712600
-28,66542041;9,86712600
-28,65291642;9,86712600
-28,64041242;9,86712600
-28,62790842;10,04306000
-28,61540442;10,04306000
-28,60290042;10,04306000
-28,59039642;10,04306000
-28,57789242;10,04306000
-28,56538842;10,04306000
-28,55288442;10,04306000
-28,54038042;10,04306000
-28,52787642;10,04306000
-28,51537242;10,04306000
-28,50286842;10,04306000
-28,49036442;10,04306000
-28,47786042;10,04306000
-28,46535642;10,04306000
-28,45285242;10,04306000
-28,44034842;10,04306000
-28,42784442;10,04306000
-28,41534042;9,86712600
-28,40283642;8,98622000
-28,39033242;8,80967000
-28,37782842;8,80967000
-28,36532442;8,63373600
-28,35282042;8,45780000
-28,34031642;8,45780000
-28,32781242;8,45780000
-28,31530842;8,45780000
-28,30280443;8,45780000
-28,29030043;8,45780000
-28,27779643;8,45780000
-28,26529243;8,45780000
-28,25278843;8,45780000
-28,24028443;8,45780000
-28,22778043;8,45780000
-28,21527643;8,45780000
-28,20277243;8,45780000
-28,19026843;8,45780000
-28,17776443;8,45780000
-28,16526043;8,45780000
-28,15275643;8,45780000
-28,14025243;8,45780000
-28,12774843;8,45780000
-28,11524443;8,45780000
-28,10274043;8,63373600
-28,09023643;8,63373600
-28,07773243;8,63373600
-28,06522843;8,63373600
-28,05272443;8,63373600
-28,04022043;8,63373600
-28,02771643;8,63373600
-28,01521243;8,63373600
-28,00270843;8,63373600
-27,99020443;8,63373600
-27,97770043;8,80967000
-27,96519643;8,80967000
-27,95269244;8,80967000
-27,94018844;8,80967000
-27,92768444;8,80967000
-27,91518044;8,80967000
-27,90267644;8,80967000
-27,89017244;8,80967000
-27,87766844;8,98622000
-27,86516444;8,80967000
-27,85266044;8,80967000
-27,84015644;8,80967000
-27,82765244;8,98622000
-27,81514844;8,80967000
-27,80264444;8,80967000
-27,79014044;8,80967000
-27,77763644;8,80967000
-27,76513244;8,63373600
-27,75262844;8,63373600
-27,74012444;8,45780000
-27,72762044;8,28125000
-27,71511644;8,28125000
-27,70261244;8,28125000
-27,69010844;8,10531500
-27,67760444;8,10531500
-27,66510044;8,10531500
-27,65259644;7,92876500
-27,64009244;7,92876500
-27,62758844;7,92876500
-27,61508445;7,75283000
-27,60258045;7,57628000
-27,59007645;7,57628000
-27,57757245;7,57628000
-27,56506845;7,40034400
-27,55256445;7,40034400
-27,54006045;7,22379400
-27,52755645;7,22379400
-27,51505245;7,22379400
-27,50254845;7,22379400
-27,49004445;7,22379400
-27,47754045;7,22379400
-27,46503645;7,22379400
-27,45253245;7,22379400
-27,44002845;7,22379400
-27,42752445;7,22379400
-27,41502045;7,22379400
-27,40251645;7,22379400
-27,39001245;7,22379400
-27,37750845;7,22379400
-27,36500445;7,22379400
-27,35250045;7,22379400
-27,33999645;7,22379400
-27,32749245;7,22379400
-27,31498845;7,22379400
-27,30248445;7,22379400
-27,28998045;7,22379400
-27,27747645;7,22379400
-27,26497246;7,40034400
-27,25246846;7,40034400
-27,23996446;7,40034400
-27,22746046;7,57628000
-27,21495646;7,57628000
-27,20245246;7,57628000
-27,18994846;7,57628000
-27,17744446;7,57628000
-27,16494046;7,75283000
-27,15243646;7,75283000
-27,13993246;7,75283000
-27,12742846;7,92876500
-27,11492446;7,92876500
-27,10242046;8,10531500
-27,08991646;8,10531500
-27,07741246;8,10531500
-27,06490846;8,10531500
-27,05240446;8,28125000
-27,03990046;7,92876500
-27,02739646;7,57628000
-27,01489246;7,22379400
-27,00238846;7,22379400
-26,98988446;6,69537400
-26,97738046;6,69537400
-26,96487646;6,69537400
-26,95237246;6,51943900
-26,93986846;6,51943900
-26,92736446;6,51943900
-26,91486047;6,34288900
-26,90235647;6,51943900
-26,88985247;6,16695400
-26,87734847;6,16695400
-26,86484447;5,99040400
-26,85234047;5,99040400
-26,83983647;5,99040400
-26,82733247;5,99040400
-26,81482847;5,99040400
-26,80232447;5,99040400
-26,78982047;5,99040400
-26,77731647;5,99040400
-26,76481247;5,99040400
-26,75230847;5,99040400
-26,73980447;5,99040400
-26,72730047;5,99040400
-26,71479647;5,99040400
-26,70229247;6,16695400
-26,68978847;6,16695400
-26,67728447;6,34288900
-26,66478047;6,51943900
-26,65227647;6,51943900
-26,63977247;6,51943900
-26,62726847;6,51943900
-26,61476447;6,69537400
-26,60226047;6,69537400
-26,58975647;6,69537400
-26,57725247;6,69537400
-26,56474848;6,87192400
-26,55224448;6,87192400
-26,53974048;6,87192400
-26,52723648;6,87192400
-26,51473248;6,87192400
-26,50222848;6,69537400
-26,48972448;6,69537400
-26,47722048;6,51943900
-26,46471648;6,16695400
-26,45221248;5,99040400
-26,43970848;5,99040400
-26,42720448;5,99040400
-26,41470048;5,81446800
-26,40219648;5,63853400
-26,38969248;5,63853400
-26,37718848;5,46198300
-26,36468448;5,28604800
-26,35218048;5,10949800
-26,33967648;5,10949800
-26,32717248;5,10949800
-26,31466848;4,93356300
-26,30216448;4,93356300
-26,28966048;4,75701300
-26,27715648;4,75701300
-26,26465248;4,58107800
-26,25214848;4,58107800
-26,23964448;4,22859200
-26,22714048;4,22859200
-26,21463649;4,22859200
-26,20213249;4,22859200
-26,18962849;4,22859200
-26,17712449;4,22859200
-26,16462049;4,40452800
-26,15211649;4,22859200
-26,13961249;4,40452800
-26,12710849;4,58107800
-26,11460449;4,58107800
-26,10210049;5,46198300
-26,08959649;1,05684100
-26,07709249;1,05684100
-26,06458849;1,05684100
-26,05208449;0,88090550
-26,03958049;0,88090550
-26,02707649;0,88090550
-26,01457249;0,88090550
-26,00206849;0,70435530
-25,98956449;0,70435530
-25,97706049;0,70435530
-25,96455649;0,52842030
-25,95205249;0,52842030
-25,93954849;0,52842030
-25,92704449;0,35187010
-25,91454049;0,35187010
-25,90203649;0,35187010
-25,88953249;0,35187010
-25,87702849;0,35187010
-25,86452450;0,35187010
-25,85202050;0,35187010
-25,83951650;0,35187010
-25,82701250;0,17593500
-25,81450850;0,17593500
-25,80200450;0,17593500
-25,78950050;0,17593500
-25,77699650;0,17593500
-25,76449250;0,00000000
-25,75198850;0,00000000
-25,73948450;0,00000000
-25,72698050;0,00000000
-25,71447650;0,00000000
-25,70197250;0,00000000
-25,68946850;0,00000000
-25,67696450;-0,17593500
-25,66446050;-0,17593500
-25,65195650;-0,17593500
-25,63945250;-0,17593500
-25,62694850;-0,17593500
-25,61444450;-0,17593500
-25,60194050;-0,17593500
-25,58943650;-0,17593500
-25,57693250;-0,17593500
-25,56442850;-0,35187010
-25,55192450;-0,35187010
-25,53942050;-0,35187010
-25,52691650;-0,35187010
-25,51441251;-0,52842030
-25,50190851;-0,52842030
-25,48940451;-0,52842030
-25,47690051;-0,52842030
-25,46439651;-0,52842030
-25,45189251;-0,52842030
-25,43938851;-0,52842030
-25,42688451;-0,70435530
-25,41438051;-0,70435530
-25,40187651;-0,70435530
-25,38937251;-0,70435530
-25,37686851;-0,70435530
-25,36436451;-0,70435530
-25,35186051;-0,70435530
-25,33935651;-0,70435530
-25,32685251;-0,88090550
-25,31434851;-0,88090550
-25,30184451;-0,88090550
-25,28934051;-0,88090550
-25,27683651;-0,88090550
-25,26433251;-0,88090550
-25,25182851;-0,88090550
-25,23932451;-1,05684100
-25,22682051;-1,05684100
-25,21431651;-1,05684100
-25,20181251;-1,05684100
-25,18930851;-1,05684100
-25,17680451;-1,05684100
-25,16430052;-1,23339100
-25,15179652;-1,05684100
-25,13929252;-1,23339100
-25,12678852;-1,23339100
-25,11428452;-1,23339100
-25,10178052;-1,40932600
-25,08927652;-1,58526100
-25,07677252;-1,40932600
-25,06426852;-1,58526100
-25,05176452;-1,76181100
-25,03926052;-1,76181100
-25,02675652;-1,76181100
-25,01425252;-1,76181100
-25,00174852;-1,76181100
-24,98924452;-1,76181100
-24,97674052;-1,93774600
-24,96423652;-2,11429600
-24,95173252;-1,93774600
-24,93922852;-2,11429600
-24,92672452;-1,93774600
-24,91422052;-2,11429600
-24,90171652;-2,11429600
-24,88921252;-2,29023100
-24,87670852;-2,29023100
-24,86420452;-2,46678100
-24,85170052;-2,46678100
-24,83919652;-2,64271600
-24,82669252;-2,64271600
-24,81418853;-2,64271600
-24,80168453;-2,81926700
-24,78918053;-2,81926700
-24,77667653;-2,81926700
-24,76417253;-2,99520200
-24,75166853;-2,99520200
-24,73916453;-3,17113700
-24,72666053;-3,17113700
-24,71415653;-3,17113700
-24,70165253;-3,34768700
-24,68914853;-3,52362200
-24,67664453;-3,52362200
-24,66414053;-3,52362200
-24,65163653;-3,52362200
-24,63913253;-3,70017200
-24,62662853;-3,70017200
-24,61412453;-3,70017200
-24,60162053;-3,70017200
-24,58911653;-3,87610700
-24,57661253;-3,87610700
-24,56410853;-4,05265800
-24,55160453;-4,05265800
-24,53910053;-4,05265800
-24,52659653;-4,22859200
-24,51409253;-4,22859200
-24,50158853;-4,22859200
-24,48908453;-4,40452800
-24,47658053;-4,40452800
-24,46407654;-4,40452800
-24,45157254;-4,40452800
-24,43906854;-4,58107800
-24,42656454;-4,58107800
-24,41406054;-4,58107800
-24,40155654;-4,75701300
-24,38905254;-4,75701300
-24,37654854;-4,75701300
-24,36404454;-4,93356300
-24,35154054;-4,93356300
-24,33903654;-4,93356300
-24,32653254;-4,93356300
-24,31402854;-4,93356300
-24,30152454;-4,93356300
-24,28902054;-4,93356300
-24,27651654;-4,93356300
-24,26401254;-4,93356300
-24,25150854;-4,93356300
-24,23900454;-4,93356300
-24,22650054;-4,93356300
-24,21399654;-4,93356300
-24,20149254;-4,93356300
-24,18898854;-4,93356300
-24,17648454;-4,93356300
-24,16398054;-4,93356300
-24,15147654;-5,10949800
-24,13897254;-4,93356300
-24,12646854;-5,10949800
-24,11396455;-4,93356300
-24,10146055;-4,93356300
-24,08895655;-4,93356300
-24,07645255;-4,93356300
-24,06394855;-4,93356300
-24,05144455;-4,93356300
-24,03894055;-4,93356300
-24,02643655;-5,46198300
-24,01393255;-5,46198300
-24,00142855;-5,63853400
-23,98892455;-5,63853400
-23,97642055;-5,63853400
-23,96391655;-5,63853400
-23,95141255;-5,81446800
-23,93890855;-5,99040400
-23,92640455;-5,81446800
-23,91390055;-5,99040400
-23,90139655;-5,99040400
-23,88889255;-5,99040400
-23,87638855;-5,99040400
-23,86388455;-5,99040400
-23,85138055;-5,99040400
-23,83887655;-5,99040400
-23,82637255;-5,99040400
-23,81386855;-5,99040400
-23,80136455;-5,99040400
-23,78886055;-5,99040400
-23,77635655;-5,99040400
-23,76385256;-5,99040400
-23,75134856;-5,99040400
-23,73884456;-6,16695400
-23,72634056;-6,16695400
-23,71383656;-5,99040400
-23,70133256;-5,99040400
-23,68882856;-5,99040400
-23,67632456;-5,99040400
-23,66382056;-5,99040400
-23,65131656;-5,99040400
-23,63881256;-5,99040400
-23,62630856;-5,99040400
-23,61380456;-5,99040400
-23,60130056;-5,99040400
-23,58879656;-5,99040400
-23,57629256;-6,16695400
-23,56378856;-6,16695400
-23,55128456;-6,16695400
-23,53878056;-6,16695400
-23,52627656;-6,16695400
-23,51377256;-6,16695400
-23,50126856;-6,34288900
-23,48876456;-6,34288900
-23,47626056;-6,34288900
-23,46375656;-6,51943900
-23,45125256;-6,69537400
-23,43874856;-6,69537400
-23,42624456;-6,69537400
-23,41374057;-6,87192400
-23,40123657;-7,04785900
-23,38873257;-7,04785900
-23,37622857;-7,04785900
-23,36372457;-7,04785900
-23,35122057;-7,04785900
-23,33871657;-7,22379400
-23,32621257;-7,40034400
-23,31370857;-7,40034400
-23,30120457;-7,57628000
-23,28870057;-7,57628000
-23,27619657;-7,57628000
-23,26369257;-7,57628000
-23,25118857;-7,57628000
-23,23868457;-7,75283000
-23,22618057;-7,75283000
-23,21367657;-7,75283000
-23,20117257;-7,75283000
-23,18866857;-7,92876500
-23,17616457;-7,92876500
-23,16366057;-7,92876500
-23,15115657;-7,92876500
-23,13865257;-7,92876500
-23,12614857;-7,92876500
-23,11364457;-7,92876500
-23,10114057;-7,92876500
-23,08863657;-7,92876500
-23,07613257;-7,92876500
-23,06362858;-7,92876500
-23,05112458;-7,92876500
-23,03862058;-7,92876500
-23,02611658;-7,92876500
-23,01361258;-8,10531500
-23,00110858;-8,10531500
-22,98860458;-8,10531500
-22,97610058;-8,10531500
-22,96359658;-8,10531500
-22,95109258;-7,92876500
-22,93858858;-8,10531500
-22,92608458;-8,10531500
-22,91358058;-8,10531500
-22,90107658;-7,92876500
-22,88857258;-8,10531500
-22,87606858;-8,10531500
-22,86356458;-8,10531500
-22,85106058;-8,10531500
-22,83855658;-8,10531500
-22,82605258;-8,10531500
-22,81354858;-7,92876500
-22,80104458;-8,10531500
-22,78854058;-8,10531500
-22,77603658;-7,92876500
-22,76353258;-7,75283000
-22,75102858;-7,92876500
-22,73852458;-7,75283000
-22,72602059;-7,75283000
-22,71351659;-7,57628000
-22,70101259;-7,57628000
-22,68850859;-7,40034400
-22,67600459;-7,22379400
-22,66350059;-7,22379400
-22,65099659;-7,04785900
-22,63849259;-7,22379400
-22,62598859;-7,22379400
-22,61348459;-7,22379400
-22,60098059;-7,22379400
-22,58847659;-7,57628000
-22,57597259;-7,75283000
-22,56346859;-7,75283000
-22,55096459;-7,57628000
-22,53846059;-7,75283000
-22,52595659;-7,75283000
-22,51345259;-7,75283000
-22,50094859;-7,75283000
-22,48844459;-7,92876500
-22,47594059;-7,92876500
-22,46343659;-7,92876500
-22,45093259;-7,92876500
-22,43842859;-7,92876500
-22,42592459;-7,92876500
-22,41342059;-7,92876500
-22,40091659;-8,10531500
-22,38841259;-8,10531500
-22,37590860;-7,92876500
-22,36340460;-7,92876500
-22,35090060;-7,92876500
-22,33839660;-7,92876500
-22,32589260;-7,92876500
-22,31338860;-7,92876500
-22,30088460;-8,10531500
-22,28838060;-8,10531500
-22,27587660;-8,10531500
-22,26337260;-8,10531500
-22,25086860;-8,10531500
-22,23836460;-8,10531500
-22,22586060;-8,10531500
-22,21335660;-8,10531500
-22,20085260;-7,92876500
-22,18834860;-8,10531500
-22,17584460;-8,10531500
-22,16334060;-8,10531500
-22,15083660;-8,10531500
-22,13833260;-8,10531500
-22,12582860;-8,10531500
-22,11332460;-8,10531500
-22,10082060;-7,92876500
-22,08831660;-8,10531500
-22,07581260;-8,10531500
-22,06330860;-8,28125000
-22,05080460;-8,45780000
-22,03830060;-8,63373600
-22,02579661;-8,63373600
-22,01329261;-8,63373600
-22,00078861;-8,63373600
-21,98828461;-8,80967000
-21,97578061;-8,80967000
-21,96327661;-8,80967000
-21,95077261;-8,80967000
-21,93826861;-8,80967000
-21,92576461;-8,80967000
-21,91326061;-8,80967000
-21,90075661;-8,80967000
-21,88825261;-8,80967000
-21,87574861;-8,80967000
-21,86324461;-8,98622000
-21,85074061;-8,80967000
-21,83823661;-8,98622000
-21,82573261;-8,98622000
-21,81322861;-8,80967000
-21,80072461;-8,80967000
-21,78822061;-8,80967000
-21,77571661;-8,80967000
-21,76321261;-8,80967000
-21,75070861;-8,80967000
-21,73820461;-8,80967000
-21,72570061;-8,80967000
-21,71319661;-8,80967000
-21,70069261;-8,80967000
-21,68818861;-8,80967000
-21,67568462;-8,80967000
-21,66318062;-8,98622000
-21,65067662;-8,80967000
-21,63817262;-8,98622000
-21,62566862;-8,80967000
-21,61316462;-8,80967000
-21,60066062;-8,80967000
-21,58815662;-8,80967000
-21,57565262;-8,80967000
-21,56314862;-8,80967000
-21,55064462;-8,80967000
-21,53814062;-8,80967000
-21,52563662;-8,98622000
-21,51313262;-9,16215500
-21,50062862;-9,51464100
-21,48812462;-9,51464100
-21,47562062;-9,86712600
-21,46311662;-9,86712600
-21,45061262;-9,86712600
-21,43810862;-10,04306000
-21,42560462;-10,04306000
-21,41310062;-9,86712600
-21,40059662;-9,86712600
-21,38809262;-9,86712600
-21,37558862;-9,86712600
-21,36308462;-9,86712600
-21,35058062;-9,86712600
-21,33807662;-9,86712600
-21,32557263;-9,69119100
-21,31306863;-9,86712600
-21,30056463;-9,69119100
-21,28806063;-9,69119100
-21,27555663;-9,51464100
-21,26305263;-9,51464100
-21,25054863;-9,51464100
-21,23804463;-9,51464100
